full_text,sentiment
haaaaiii sha open jasa - lapor spt masa pph 21 - keberatan pajak - lapor spt tahunan orang pribadi umkm badan usaha - pembuatan laporan keuangan + lapor spt wa yang dibio untuk order zonauang coretax jokipajak,neutral
gue lagi nungguin coretax njerr akkkkk wonuuu,negative
kakkk lagi bisa nii coretax nyaaa,neutral
ges ini beneran ga ada cara download faktur sekaligus banyak ya di coretax? pake extension pun ga kedownload semua yg pake script udah ga bisa apa ada cara lain ya??,negative
ga make up an lupa maksi pms dah lah smua gara gata coretax,negative
ni-ki 19 tahun di coachella aku 19 tahun misuhin coretax,neutral
tetapi jika mencentang pelunasan di efaktur dekstop dan mengisi dpp pelunasan (dg nilai lain) dan ppn 12% maka nilai dp yang tercreate jadi kacau min jadi saya input dp th 2024 di potongan harga apakah hal itu diperbolehkan? krn sesuai dg faq coretax hal itu sprti dibuat terpisah,negative
gatau mau nangisin coretax ini make gaya apalagi,negative
bangsay coretax ini bajigurrr tanggal segini gak bisa diakses. tolong,negative
dengan kesadaran penuh membuka coretax dari pagi buta malah disuruh buka pas waktunya udah mau molor masa gua harus ngerjain ginian pas waktunya buat tidur ya bangke,negative
coretax sialannnnn kenapa harus eror kau hari ini??? aku mau bayar loh kalo eror hari ini dan gabisa bayar pasti kelakuan busuk kalian juga yg ngirimin denda ke kami. sialan sialann kenapa masih beroperasi aja nih aplikasi maut?,negative
pokoknya nanti di akhirat w jadi saksi siapapun org yg dibalik coretax ini ga akan w maafin <url>,negative
yth ini kenapa sistem coretax nya eror ya? mau upload faktur pajak coretax nya ga bisa dibuka,negative
17.46 website coretax masih tidak dapat di akses whiteblank tolong di bantu min,neutral
ini knp jam2 genting coretax malah ga bisa dibuka mau upload fp dr tadi gagal mulu,negative
monyet ini coretax :) belom bener2 juga ini sistemnya.....,negative
pahala ramadhan sebulan langsung luntur karena memaki coretax,negative
mungkin di suru maghriban kali ya selepas maghriban coretax gak error lagi,negative
kak cutoff faktur pajak maret diperpanjang nggak? ini coretax nggak bisa diakses gimana mau bikin faktur pajak. <url>,neutral
apa aku sendirian menghadapi coretax di last day? <url>,negative
tanggal 15 ni coretax malah error kalo gabisa upload faktur gua gapeduli ya anj masalah ada di elu,negative
dear coretax <url>,neutral
wahai para musuh coretax berkumpullah disini dan mari memaki situs sampah itu,negative
coba ya org org yg ngeluh coretax jelek ini jd cust2 gw semua...gausa gw stress mikirin nasib kerjaan ini alias..nyari temen yg senasib irl,negative
mna ada pke coretax woi,negative
iya kakkk bismillah masuk surga jalur coretax,positive
ehhh info plis ini coretax ada tambahan waktu buat bikin keluaran maret gasiiii??? anjrit bgt anjrit dari pagi gini muluuu,negative
tiap bulan ada aja derita gua perihal deposit nyangkut!!! mana gede pula nilainya saddddddd coretax <url>,negative
nah kan.. nyebelin emang coretax ini,negative
mksie coretax.. suda membuat ku terlihat seperti tida becus kerjanya.. yg ga megang coretx mana paham se astaghfirullah apa web inih....,negative
coretax ditanggal 15 <url>,neutral
sore sha open jasa konsultan pajak - pencatatan transaksi harian dari mutasi rekening - pembuatan laporan keuangan + lapor spt - lapor spt tahunan kurang bayar/lebih bayar 10jt-100jt - bukti potong wa yang dibio untuk order jokipajak coretax zonauang,neutral
kawanpajak top up mesin teraan digital kini lebih mudah! pastikan beberapa hal berikut saat melakukan top up melalui coretax djp di menu layanan administrasi agar proses berjalan lancar. simak langkah-langkahnya pada infografis berikut! <url>,neutral
kawanpajak waspada penipuan yang mengatasnamakan djp! modus penipuan seperti phising sniffing dan social engineering kembali marak termasuk yang dikaitkan dengan implementasi coretax djp. <url>,neutral
coretax pun penipuan. bkn memudahkan tp menyengsarakan nambah kerjaan berkali-kali dibanding aplikasi2 sebelumnya digabung. kau merampok waktu byk org dg kesia-siaan sistem coretax bapuk ini sdh bulan 4 error bln 1 dan bulan 2 msh gantung. tgl 14 15 login logout tetep timeout.,negative
gue cape bgt nungguin coretax seharian mana udh last day aaaaaaaaaa,negative
coretax bangq,negative
halo min untuk batas bayar spt masa setau sy tanggal 15 kan ya tapi kenapa di coretax itu di tulis tanggal jatuh tempo tanggal 20 ya? <url>,neutral
coretax memang anjing,negative
dari bulan kemarin penyakit coretax ini lagi lama bgt masuk ke spt terlapor jgn sampe kami kena denda karena kami tidak telat setor loh min,negative
gelisah gue karena coretax bapuq,negative
penyakit coretax masih sama aja sih min udah bayar tapi belum kelapor malah masih di spt menunggu pembayaran,negative
gila ye kak kita serasa kerja 3 shift karena coretax ini,positive
ini coretax kalau tgl 15 jadi kayak yaa....,negative
eh iya kak info dong kalau ada sampe sekarang masih bapuq banget ni coretax,neutral
gara gara coretax ini mah. waktu create faktur pajak nik yg dari sistem penjualan ga valid waktu masuk ke sistem coretax,negative
kalau di bares servicenya kan ada jasa nya kena pph dan ppn nya to nah data nik ini diperlukan utk mengisi pihak yg diotong ajak ini dan kalau pemiliknya ber npwp otomatis bukti potongnya akan masuk di coretax. ndak bias lari kalian sekrang dari djp ati2,negative
hari-hari ngatain coretax.,neutral
lailahailallah astaghfirullah coretax,negative
halo min untuk liat bukti potong dari vendor apakah kita bisa ambil sendiri dari coretax? jadi tidak perlu minta lagi ke vendornya?,neutral
lagi pms berhadapan langsg sm coretax rasanya mau gue tikam ni web jelek,negative
masih ada 5 invoice lagi untuk masa maret kl hari ini coretax gabisa upload berarti besok masih bs ya buat invoice masa maret kan ini salah web nya yang lemot.,negative
ini kenapa dari tadi import xml faktur pajak keluaran tidak selesai daritadi statusnya di coretax? <url>,negative
udh di tahap doain coretax di sujud terakhir gw,neutral
mau meledak kepala gw ngadepin coretax,negative
setuju bgt. ini coretax kyk sampah bgt anjinggggg,negative
coretax blm lancar2 minimal relaksasi diperpanjang kek,neutral
coretax tai,negative
ni coretax ada tambahan waktu buat approved pajak keluaran gaaaa siiii? anj lah dari pagi burik banget,negative
min..mohon info untuk melakukan perubahan no hp di djp online semula 62815xxxxxx ke 0815xxxxxx biar gak dianggap error oleh coretax harus ke kpp kah? atau bisa dilakukan online..tks,neutral
hollaaa sha open jasa - perhitungan pajak - tanggapan sp2dk - pencatatan transaksi harian dari mutasi rekening - lapor spt masa pph 21 - keberatan pajak wa yang dibio untuk order zonauang coretax jokipajak,neutral
coretax sialan,negative
coretax lemot banget,negative
coretax ini dari awal tuh kapan ga errornya sih sampe bingung semua kerjaan jadi ke delay gara2 dia doang,negative
dah tanggal 15 dari pagi web coretax nggak bisa diakses ngedraft aja notif merah mulu.,negative
website coretax itu aja ka data sama pelaporan k depannya di website coretax semua,neutral
males banget sama coretax error seharian,negative
min kalo daftar npwp di coretax terus mau install aplikasinya pake yang mana ya? soalnya di m-pajak gini atau emang ga perlu pake aplikasi lagi ya? <url>,neutral
ya allah coretax dzolim banget. pph ku belum ya allah,negative
km kangen dimisuhin sama orang2 ya @ coretax,positive
untuk ppn jkp/bkp kak tadi cek di bagian pbk coretax belum akomodir billing tsb yaa?,neutral
coretax iki web macem opo se ya allah,negative
sumpah coretax masih banyak faktur yg blm keinput karna eror terusss,negative
coretax ini bikin pala gue nyut nyutan,negative
sakit kepala belakang ngadepin coretax nih,negative
mumpung rame mintribe iklan dulu ya. buat mahasiswa/freshgraduates/siapa aja yang butuh refreshment akuntansi pajak audit bisa ikut program accounting &amp; beyond express bootcamp 2.0). bonusnya ada kelas coretax english serta pengantar investasi valuasi merger dan ipo. <url>,neutral
heyyoo sha open jasa konsultan pajak - lapor spt masa pph 21 - tanggapan sp2dk - keberatan pajak - lapor spt tahunan kurang bayar/lebih bayar 10jt-100jt - bukti potong - pembuatan laporan keuangan sederhana/lengkap wa yang dibio untuk order coretax zonauang jokipajak,neutral
serius nih mau nyusahin wajib pajak terus? gak mau bikin improvement buat coretax?,negative
coretax bikin ulah mulu anjeng. ini signing in progress mulu dr 30 menit yg lalu,negative
halo min ini batas waktu upload ppn masa maret ada perpanjangan ga ya coretax nya daritadi error,neutral
coretax sialaannnn,negative
coretax anjing banget,negative
hai kak. silakan dipastikan kembali untuk tahun pajak berapa dan untuk wajib pajak orang pribadi? jika yg dimaksud adalah terkait pemberitahuan penggunaan nppn maka dapat dilakukan pada halaman coretax ya kak paling lambat diajukan dalam jangka waktu 3 bulan pertama dari,neutral
woakwaokaowk auto lembur ngadepin coretax di dl faktur,negative
coretax anjg,negative
dongo nih coretax masalahnya ga bisa kita upload ini faktur pajak udh tanggal 15 gila,negative
coretax download faktur aja gabisa anjg!,negative
coretax anjay,negative
semoga yg nyiptain coretax yg ga fungsional total dan anggarannya gede bgt ini masuk neraka,negative
ini coretax kenapa sih keluar2 sendiri gk jelas banget,negative
coretax ini beban bgt shibal,negative
tolakintoleransi tolakradikalisme tolakterorisme viral trending abidzar sorex unpad tinggi badan kejagung yogi spog dokter pedes nahan coretax mampus jari alpukat <url>,neutral
selama hampir 2 bulan magang ini hari ini kayaknya paling kacauu coretax ci bikin emosi bgt,negative
astaghfirullah coretax,negative
coretax hari ini error ya kak? utk pembuatan faktur pajak keluar masih tidak bisa? <url>,negative
coretax bapuk bgt anjing,negative
tidak pernah kak baru ini. saya lihat diportal coretax pic maupun di pt tidak ada kasus yg mengantung (tidak ada kasus),negative
wahai coretax.. udah april loh ini. masih aja susah diakses &amp; gangguan.. mengcapek.,negative
kimak e coretax ni,negative
kawanpajak membuat faktur pajak dalam jumlah banyak dengan mudah melalui skema impor file xml di coretax djp. jika kawanpajak butuh informasi lebih lanjut jangan ragu untuk menghubungi kring pajak di 1500 200 atau helpdesk kantor pajak terdekat. <url>,neutral
kalo gini mah mending balik lagi ke e-faktur. hadeeehhhh nyusahin doang coretax.,negative
every time i open coretax i legit gotta say astaghfirullah that site s slower than a snail on chill mode‍,negative
masalahnya di format impornya tidak ada kolom persen ppn sama sekali kak. makanya saya tanya apa emang tampilan persen ppn itu 0 jadinya? sudah coba manual tapi tidak bisa kak munculnya invoice should be returned on coretax - xml upload makanya ini saya coba pakai impor.,negative
coretax bisa ga sih sehari aja ga error,neutral
hari pertama mens upload coretax kesabarankuuu ya tuhan mana keram pisan lagi,positive
jujur cape banget sama pemerintahan inj itu coretax parah banget anjink lemot upload rudet suruh it dari us deh yang bikin atau cina kek bobrok banget capeeeek,negative
kalau nihil apa bisa di coretax nya klik simpan? soalnya ada pilihan nya kak <url>,neutral
coretax bangsuuuul,negative
sama aja gak coretax gak bkn ngirim email verifikasinya lama betul,negative
hai kak. fitur lupa email pada lupa kata sandi telah ditiadakan. jika kakak ingin mengubah email terdaftar djp online silakan mengajukan perubahan data wajib pajak ya kak. layanan perubahan data email tersedia scr mandiri pada akun coretax wajib pajak via kring pajak atau,neutral
ketahui coretax connection request timed out pada april 2025 dikeluhkan pengguna sampai kapan dan artinya apa? ini penjelasan djp. <url>,neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. silakan pastikan kembali saat melakukan konfirmasi tanda tangan menggunakan akun pic/signer yang telah diimpersonate ke coretax badan. pastikan penginputan passphrase sudah benar juga ya kak. silakan klik simpan terlebih,neutral
hai kak. benar memang ada perbedaan format/kolom pengisian a1 di coretax dengan di e-bupot 21/26 sebelumnya. namun untuk penghitunganya tidak berbeda. untuk penghasilan bruto di bukti potong 1721-a1 (bp a1) silakan kakak isi sesuai dengan total penghasilan yang diterima,neutral
kirain abis lebaran permasalahan coretax udah beres. ternyata belum lohhhh. coretax <url>,negative
hellow sha open jasa konsultan pajak - pembuatan laporan keuangan sederhana/lengkap - lapor spt tahunan kurang bayar/lebih bayar 10jt-100jt - pencatatan transaksi harian dari mutasi rekening - pembuatan laporan keuangan + spt wa yg dibio utk order coretax zonauang jokipajak,neutral
pbk hanya bisa dilakukan dari coretax ya pak/bu? kemudian yg bisa di pbk hanya saldo deposit kah?,neutral
hai kak. pembuatan kode billing angsuran pph 25 mulai masa januari 2025 silakan bisa dibuat melalui laman coretax pada menu pembayaran &gt; layanan mandiri kode billing ya kak. penyetoran yang telah mendapat validasi dengan ntpn dianggap telah lapor sesuai dengan tanggal validasi,neutral
saya sudah melakukan perubahan data sebelum lebaran kemarin sampai saat ini data yg kami ubah belum sinkron antara djp online dengan coretax,neutral
hai kak. terima kasih atas sarannya akan kami sampaikan kepada tim terkait untuk peningkatan kualitas coretax bagi wajib pajak kedepannya. tks*lhaq,neutral
hai kak. sebelum melakukan pelaporan data keuangan domestik melalui coretax badan kakak perlu melakukan pendaftaran sebagai lembaga keuangan pada akun coretax melalui menu portal saya &gt; perubahan status &gt; lembaga keuangan pelapor - penetapan. setelah berhasil melakukan,neutral
*update harga npwp* - aktivasi email/no hp masih aktif 100k - aktivasi email/no hp tidak aktif 130k - aktivasi via efin login via djp 150k - daftar baru tetap 85k wajib ke kantor down_arrow - data kosong email dan no telp ga valid (kalo tetep pengen coretax) zonauang,neutral
coretax bikin kerjaan yang harusnya sudah selesai jd pending dan pr berbulan bulan~ semoga masing inget ama pr nya takut keburu resign doang wkwk,negative
siang saya ada bayar spt pph 21 masa badan hari ini 15 april sudah ada bpn dan ntpn serta bukti transaksi dari bank di coretax statusnya spt masih menunggu pembayaran kenapa ya? apakah ditunggu saja? <url>,neutral
hai kak. saat ini permintaan suket pp 55 tahun 2022 dilakukan melalui coretax. silakan masuk ke menu layanan wajib pajak&gt; layanan administrasi&gt; buat permohonan layanan administrasi&gt; pilih kode as.06 surat keterangan memenuhi kriteria sebagai wajib pajak berdasarkan peraturan,neutral
